Feature,Average Pointwise Mutual Information
christopher stevens sent 600 requests,-inf
stevens sent 600 requests for,-inf
sent 600 requests for help,-inf
600 requests for help in,-inf
requests for help in benghazi,-inf
for help in benghazi </s>,-inf
help in benghazi </s> </s>,-inf
in benghazi </s> </s> </s>,-inf
benghazi </s> </s> </s> </s>,-inf
bringing,-inf
<s> <s> <s> the affordable,-inf
<s> <s> the affordable care,-inf
<s> the affordable care act,-inf
the affordable care act is,-inf
affordable care act is bringing,-inf
care act is bringing the,-inf
act is bringing the cost,-inf
is bringing the cost of,-inf
bringing the cost of health,-inf
cost of health care in,-inf
of health care in our,-inf
health care in our country,-inf
care in our country down,-inf
in our country down </s>,-inf
our country down </s> </s>,-inf
country down </s> </s> </s>,-inf
tens,-inf
households,-inf
towards,-inf
<s> <s> <s> <s> tens,-inf
<s> <s> <s> tens of,-inf
<s> <s> tens of thousands,-inf
<s> tens of thousands of,-inf
tens of thousands of atlanta,-inf
of thousands of atlanta households,-inf
thousands of atlanta households pay,-inf
of atlanta households pay more,-inf
atlanta households pay more than,-inf
households pay more than 30,-inf
pay more than 30 percent,-inf
more than 30 percent of,-inf
than 30 percent of their,-inf
30 percent of their income,-inf
percent of their income towards,-inf
of their income towards rent,-inf
their income towards rent </s>,-inf
income towards rent </s> </s>,-inf
towards rent </s> </s> </s>,-inf
rent </s> </s> </s> </s>,-inf
retire,-inf
friend,-inf
talked,-inf
switching,-inf
parties,-inf
nomination,-inf
agriculture,-inf
<s> <s> rick perry had,-inf
<s> rick perry had planned,-inf
rick perry had planned to,-inf
perry had planned to retire,-inf
had planned to retire from,-inf
planned to retire from the,-inf
to retire from the legislature,-inf
retire from the legislature until,-inf
from the legislature until his,-inf
the legislature until his best,-inf
legislature until his best friend,-inf
until his best friend david,-inf
his best friend david weeks,-inf
best friend david weeks and,-inf
friend david weeks and i,-inf
david weeks and i talked,-inf
weeks and i talked him,-inf
and i talked him into,-inf
i talked him into switching,-inf
talked him into switching parties,-inf
him into switching parties and,-inf
into switching parties and running,-inf
switching parties and running for,-inf
parties and running for the,-inf
and running for the gop,-inf
running for the gop nomination,-inf
for the gop nomination for,-inf
the gop nomination for agriculture,-inf
gop nomination for agriculture commissioner,-inf
nomination for agriculture commissioner </s>,-inf
for agriculture commissioner </s> </s>,-inf
agriculture commissioner </s> </s> </s>,-inf
commissioner </s> </s> </s> </s>,-inf
usage,-inf
synthetic,-inf
instances,-inf
bodily,-inf
harm,-inf
risen,-inf
<s> <s> <s> as the,-inf
<s> <s> as the usage,-inf
<s> as the usage of,-inf
as the usage of synthetic,-inf
the usage of synthetic marijuana,-inf
usage of synthetic marijuana has,-inf
of synthetic marijuana has dramatically,-inf
synthetic marijuana has dramatically increased,-inf
marijuana has dramatically increased instances,-inf
has dramatically increased instances of,-inf
dramatically increased instances of violence,-inf
increased instances of violence bodily,-inf
instances of violence bodily harm,-inf
of violence bodily harm and,-inf
violence bodily harm and even,-inf
bodily harm and even death,-inf
harm and even death have,-inf
and even death have risen,-inf
even death have risen with,-inf
death have risen with it,-inf
have risen with it </s>,-inf
risen with it </s> </s>,-inf
with it </s> </s> </s>,-inf
dismissed,-inf
incompetence,-inf
<s> <s> <s> <s> out,-inf
<s> <s> <s> out of,-inf
<s> <s> out of 150,-inf
<s> out of 150 000,-inf
out of 150 000 tenured,-inf
of 150 000 tenured teachers,-inf
150 000 tenured teachers in,-inf
000 tenured teachers in the,-inf
tenured teachers in the last,-inf
teachers in the last 10,-inf
the last 10 years only,-inf
last 10 years only 17,-inf
10 years only 17 have,-inf
years only 17 have been,-inf
only 17 have been dismissed,-inf
17 have been dismissed for,-inf
have been dismissed for incompetence,-inf
been dismissed for incompetence </s>,-inf
dismissed for incompetence </s> </s>,-inf
for incompetence </s> </s> </s>,-inf
incompetence </s> </s> </s> </s>,-inf
longest,-inf
<s> <s> <s> the providence,-inf
<s> <s> the providence teacher,-inf
<s> the providence teacher contract,-inf
the providence teacher contract is,-inf
providence teacher contract is one,-inf
teacher contract is one of,-inf
contract is one of the,-inf
is one of the longest,-inf
one of the longest in,-inf
of the longest in the,-inf
the longest in the country,-inf
longest in the country </s>,-inf
1929,-inf
unseemly,-inf
deaths,-inf
<s> <s> <s> in 1929,-inf
<s> <s> in 1929 the,-inf
<s> in 1929 the secretary,-inf
in 1929 the secretary of,-inf
1929 the secretary of state,-inf
the secretary of state shut,-inf
secretary of state shut down,-inf
of state shut down a,-inf
state shut down a program,-inf
shut down a program that,-inf
down a program that was,-inf
a program that was collecting,-inf
program that was collecting information,-inf
that was collecting information to,-inf
was collecting information to protect,-inf
collecting information to protect america,-inf
information to protect america because,-inf
to protect america because it,-inf
protect america because it was,-inf
america because it was unseemly,-inf
because it was unseemly but,-inf
it was unseemly but that,-inf
was unseemly but that move,-inf
unseemly but that move led,-inf
but that move led to,-inf
that move led to millions,-inf
move led to millions and,-inf
led to millions and millions,-inf
to millions and millions of,-inf
millions and millions of deaths,-inf
and millions of deaths in,-inf
millions of deaths in world,-inf
of deaths in world war,-inf
deaths in world war ii,-inf
in world war ii </s>,-inf
accumulated,-inf
<s> <s> <s> <s> look,-inf
<s> <s> <s> look at,-inf
<s> <s> look at the,-inf
<s> look at the debt,-inf
look at the debt that,-inf
at the debt that has,-inf
the debt that has been,-inf
debt that has been accumulated,-inf
that has been accumulated in,-inf
has been accumulated in the,-inf
been accumulated in the last,-inf
accumulated in the last two,-inf
in the last two years,-inf
the last two years its,-inf
last two years its more,-inf
two years its more debt,-inf
years its more debt under,-inf
its more debt under this,-inf
more debt under this president,-inf
debt under this president than,-inf
under this president than all,-inf
this president than all those,-inf
president than all those other,-inf
than all those other presidents,-inf
all those other presidents combined,-inf
those other presidents combined </s>,-inf
other presidents combined </s> </s>,-inf
hani,-inf
baragwanath,-inf
africa,-inf
worlds,-inf
hospital,-inf
<s> <s> <s> the chris,-inf
<s> <s> the chris hani,-inf
<s> the chris hani baragwanath,-inf
the chris hani baragwanath in,-inf
chris hani baragwanath in south,-inf
hani baragwanath in south africa,-inf
baragwanath in south africa is,-inf
in south africa is the,-inf
south africa is the worlds,-inf
africa is the worlds third,-inf
is the worlds third biggest,-inf
the worlds third biggest hospital,-inf
worlds third biggest hospital </s>,-inf
third biggest hospital </s> </s>,-inf
biggest hospital </s> </s> </s>,-inf
hospital </s> </s> </s> </s>,-inf
precipitation,-inf
inches,-inf
century,-inf
<s> <s> <s> <s> annual,-inf
<s> <s> <s> annual precipitation,-inf
<s> <s> annual precipitation has,-inf
<s> annual precipitation has increased,-inf
annual precipitation has increased in,-inf
precipitation has increased in rhode,-inf
has increased in rhode island,-inf
increased in rhode island by,-inf
in rhode island by over,-inf
rhode island by over 12,-inf
island by over 12 inches,-inf
by over 12 inches in,-inf
over 12 inches in the,-inf
12 inches in the last,-inf
inches in the last century,-inf
in the last century </s>,-inf
the last century </s> </s>,-inf
last century </s> </s> </s>,-inf
century </s> </s> </s> </s>,-inf
initially,-inf
stupid,-inf
folks,-inf
corrected,-inf
<s> <s> <s> says connie,-inf
<s> <s> says connie mack,-inf
<s> says connie mack initially,-inf
says connie mack initially said,-inf
connie mack initially said he,-inf
mack initially said he would,-inf
initially said he would have,-inf
said he would have voted,-inf
he would have voted yes,-inf
would have voted yes for,-inf
have voted yes for the,-inf
voted yes for the paul,-inf
yes for the paul ryan,-inf
for the paul ryan budget,-inf
the paul ryan budget plan,-inf
paul ryan budget plan and,-inf
ryan budget plan and then,-inf
budget plan and then you,-inf
plan and then you said,-inf
and then you said it,-inf
then you said it was,-inf
you said it was stupid,-inf
said it was stupid and,-inf
it was stupid and you,-inf
was stupid and you would,-inf
stupid and you would vote,-inf
and you would vote no,-inf
you would vote no and,-inf
would vote no and then,-inf
vote no and then your,-inf
no and then your folks,-inf
and then your folks corrected,-inf
then your folks corrected you,-inf
your folks corrected you and,-inf
folks corrected you and you,-inf
corrected you and you changed,-inf
you and you changed your,-inf
and you changed your position,-inf
you changed your position again,-inf
changed your position again yes,-inf
your position again yes </s>,-inf
position again yes </s> </s>,-inf
again yes </s> </s> </s>,-inf
yes </s> </s> </s> </s>,-inf
submitted,-inf
earliest,-inf
<s> <s> the state budget,-inf
<s> the state budget proposal,-inf
the state budget proposal has,-inf
state budget proposal has been,-inf
budget proposal has been submitted,-inf
proposal has been submitted on,-inf
has been submitted on time,-inf
been submitted on time and,-inf
submitted on time and its,-inf
on time and its the,-inf
time and its the earliest,-inf
and its the earliest that,-inf
its the earliest that a,-inf
the earliest that a governor,-inf
earliest that a governor has,-inf
that a governor has done,-inf
a governor has done so,-inf
governor has done so in,-inf
has done so in over,-inf
done so in over two,-inf
so in over two decades,-inf
in over two decades </s>,-inf
over two decades </s> </s>,-inf
meeting,-inf
obligation,-inf
update,-inf
voter,-inf
registrations,-inf
address,-inf
bmv,-inf
<s> <s> <s> <s> ohio,-inf
<s> <s> <s> ohio is,-inf
<s> <s> ohio is not,-inf
<s> ohio is not meeting,-inf
ohio is not meeting its,-inf
is not meeting its obligation,-inf
not meeting its obligation to,-inf
meeting its obligation to update,-inf
its obligation to update voter,-inf
obligation to update voter registrations,-inf
to update voter registrations when,-inf
update voter registrations when voters,-inf
voter registrations when voters change,-inf
registrations when voters change their,-inf
when voters change their address,-inf
voters change their address with,-inf
change their address with the,-inf
their address with the bmv,-inf
address with the bmv </s>,-inf
with the bmv </s> </s>,-inf
the bmv </s> </s> </s>,-inf
bmv </s> </s> </s> </s>,-inf
vietnamese,-inf
commonly,-inf
spoken,-inf
<s> <s> <s> <s> vietnamese,-inf
<s> <s> <s> vietnamese is,-inf
<s> <s> vietnamese is the,-inf
<s> vietnamese is the third,-inf
vietnamese is the third most,-inf
is the third most commonly,-inf
the third most commonly spoken,-inf
third most commonly spoken language,-inf
most commonly spoken language in,-inf
commonly spoken language in texas,-inf
spoken language in texas </s>,-inf
language in texas </s> </s>,-inf
generous,-inf
opinion,-inf
<s> <s> what we have,-inf
<s> what we have now,-inf
what we have now is,-inf
we have now is the,-inf
have now is the most,-inf
now is the most generous,-inf
is the most generous in,-inf
the most generous in my,-inf
most generous in my opinion,-inf
generous in my opinion good,-inf
in my opinion good time,-inf
my opinion good time bill,-inf
opinion good time bill in,-inf
good time bill in the,-inf
time bill in the entire,-inf
bill in the entire united,-inf
in the entire united states,-inf
the entire united states </s>,-inf
entire united states </s> </s>,-inf
b,-inf
referendum,-inf
<s> <s> there is no,-inf
<s> there is no plan,-inf
there is no plan b,-inf
is no plan b if,-inf
no plan b if the,-inf
plan b if the transportation,-inf
b if the transportation referendum,-inf
if the transportation referendum is,-inf
the transportation referendum is not,-inf
transportation referendum is not passed,-inf
referendum is not passed by,-inf
is not passed by voters,-inf
not passed by voters </s>,-inf
passed by voters </s> </s>,-inf
by voters </s> </s> </s>,-inf
voters </s> </s> </s> </s>,-inf
thesis,-inf
criticized,-inf
plutocratic,-inf
thugs,-inf
constitution,-inf
shackles,-inf
<s> <s> barack obama wrote,-inf
<s> barack obama wrote a,-inf
barack obama wrote a thesis,-inf
obama wrote a thesis at,-inf
wrote a thesis at columbia,-inf
a thesis at columbia university,-inf
thesis at columbia university in,-inf
at columbia university in which,-inf
columbia university in which he,-inf
university in which he criticized,-inf
in which he criticized plutocratic,-inf
which he criticized plutocratic thugs,-inf
he criticized plutocratic thugs and,-inf
criticized plutocratic thugs and said,-inf
plutocratic thugs and said the,-inf
thugs and said the constitution,-inf
and said the constitution gave,-inf
said the constitution gave americans,-inf
the constitution gave americans the,-inf
constitution gave americans the shackles,-inf
gave americans the shackles of,-inf
americans the shackles of hypocrisy,-inf
the shackles of hypocrisy </s>,-inf
shackles of hypocrisy </s> </s>,-inf
of hypocrisy </s> </s> </s>,-inf
hypocrisy </s> </s> </s> </s>,-inf
youll,-inf
blacks,-inf
regiment,-inf
alongside,-inf
southerners,-inf
<s> <s> <s> <s> youll,-inf
<s> <s> <s> youll find,-inf
<s> <s> youll find blacks,-inf
<s> youll find blacks in,-inf
youll find blacks in almost,-inf
find blacks in almost every,-inf
blacks in almost every regiment,-inf
in almost every regiment throughout,-inf
almost every regiment throughout the,-inf
every regiment throughout the south,-inf
regiment throughout the south who,-inf
throughout the south who fought,-inf
the south who fought right,-inf
south who fought right alongside,-inf
who fought right alongside white,-inf
fought right alongside white southerners,-inf
right alongside white southerners during,-inf
alongside white southerners during the,-inf
white southerners during the civil,-inf
southerners during the civil war,-inf
during the civil war </s>,-inf
the civil war </s> </s>,-inf
triggering,-inf
microcephaly,-inf
dtap,-inf
vaccine,-inf
recently,-inf
mandated,-inf
brazilian,-inf
injected,-inf
pregnant,-inf
<s> <s> the most likely,-inf
<s> the most likely triggering,-inf
the most likely triggering cause,-inf
most likely triggering cause of,-inf
likely triggering cause of microcephaly,-inf
triggering cause of microcephaly is,-inf
cause of microcephaly is the,-inf
of microcephaly is the dtap,-inf
microcephaly is the dtap shot,-inf
is the dtap shot a,-inf
the dtap shot a vaccine,-inf
dtap shot a vaccine that,-inf
shot a vaccine that had,-inf
a vaccine that had been,-inf
vaccine that had been recently,-inf
that had been recently mandated,-inf
had been recently mandated by,-inf
been recently mandated by the,-inf
recently mandated by the brazilian,-inf
mandated by the brazilian government,-inf
by the brazilian government to,-inf
the brazilian government to be,-inf
brazilian government to be injected,-inf
government to be injected into,-inf
to be injected into pregnant,-inf
be injected into pregnant women,-inf
injected into pregnant women </s>,-inf
into pregnant women </s> </s>,-inf
pregnant women </s> </s> </s>,-inf
women </s> </s> </s> </s>,-inf
<s> <s> <s> our economy,-inf
<s> <s> our economy still,-inf
<s> our economy still has,-inf
our economy still has three,-inf
economy still has three people,-inf
still has three people looking,-inf
has three people looking for,-inf
three people looking for every,-inf
people looking for every job,-inf
looking for every job opening,-inf
for every job opening </s>,-inf
every job opening </s> </s>,-inf
job opening </s> </s> </s>,-inf
opening </s> </s> </s> </s>,-inf
agree,-inf
<s> <s> says she got,-inf
<s> says she got unions,-inf
says she got unions to,-inf
she got unions to agree,-inf
got unions to agree to,-inf
unions to agree to about,-inf
to agree to about 10,-inf
agree to about 10 million,-inf
to about 10 million in,-inf
about 10 million in reduction,-inf
10 million in reduction of,-inf
million in reduction of salaries,-inf
in reduction of salaries and,-inf
reduction of salaries and health,-inf
of salaries and health benefits,-inf
salaries and health benefits while,-inf
and health benefits while serving,-inf
health benefits while serving as,-inf
benefits while serving as dane,-inf
while serving as dane county,-inf
serving as dane county executive,-inf
as dane county executive in,-inf
dane county executive in wisconsin,-inf
county executive in wisconsin </s>,-inf
executive in wisconsin </s> </s>,-inf
legislators,-inf
<s> <s> <s> democrats have,-inf
<s> <s> democrats have lost,-inf
<s> democrats have lost more,-inf
democrats have lost more than,-inf
have lost more than 900,-inf
lost more than 900 state,-inf
more than 900 state legislators,-inf
than 900 state legislators since,-inf
900 state legislators since barack,-inf
state legislators since barack obama,-inf
legislators since barack obama has,-inf
since barack obama has been,-inf
barack obama has been president,-inf
obama has been president </s>,-inf
has been president </s> </s>,-inf
been president </s> </s> </s>,-inf
carly,-inf
fiorina,-inf
banning,-inf
assault,-inf
<s> <s> <s> <s> carly,-inf
<s> <s> <s> carly fiorina,-inf
<s> <s> carly fiorina shes,-inf
<s> carly fiorina shes against,-inf
carly fiorina shes against banning,-inf
fiorina shes against banning assault,-inf
shes against banning assault weapons,-inf
against banning assault weapons </s>,-inf
banning assault weapons </s> </s>,-inf
assault weapons </s> </s> </s>,-inf
weapons </s> </s> </s> </s>,-inf
baby,-inf
bond,-inf
multiplied,-inf
<s> <s> <s> hillary s,-inf
<s> <s> hillary s baby,-inf
<s> hillary s baby bond,-inf
hillary s baby bond proposal,-inf
s baby bond proposal would,-inf
baby bond proposal would give,-inf
bond proposal would give 5,-inf
proposal would give 5 000,-inf
would give 5 000 to,-inf
give 5 000 to each,-inf
5 000 to each of,-inf
000 to each of the,-inf
to each of the 4,-inf
each of the 4 million,-inf
of the 4 million babies,-inf
the 4 million babies born,-inf
4 million babies born in,-inf
million babies born in the,-inf
babies born in the u,-inf
born in the u s,-inf
in the u s each,-inf
the u s each year,-inf
u s each year totaling,-inf
s each year totaling 20,-inf
each year totaling 20 billion,-inf
year totaling 20 billion per,-inf
totaling 20 billion per year,-inf
20 billion per year multiplied,-inf
billion per year multiplied by,-inf
per year multiplied by four,-inf
year multiplied by four years,-inf
multiplied by four years 80,-inf
by four years 80 billion,-inf
four years 80 billion </s>,-inf
years 80 billion </s> </s>,-inf
80 billion </s> </s> </s>,-inf
platform,-inf
<s> <s> <s> says her,-inf
<s> <s> says her campaign,-inf
<s> says her campaign platform,-inf
says her campaign platform includes,-inf
her campaign platform includes the,-inf
campaign platform includes the biggest,-inf
platform includes the biggest investment,-inf
includes the biggest investment in,-inf
the biggest investment in new,-inf
biggest investment in new good,-inf
investment in new good paying,-inf
in new good paying jobs,-inf
new good paying jobs since,-inf
good paying jobs since world,-inf
paying jobs since world war,-inf
jobs since world war ii,-inf
since world war ii </s>,-inf
pass,-inf
putting,-inf
cops,-inf
streets,-inf
<s> <s> joe biden brought,-inf
<s> joe biden brought republicans,-inf
joe biden brought republicans and,-inf
biden brought republicans and democrats,-inf
brought republicans and democrats together,-inf
republicans and democrats together to,-inf
and democrats together to pass,-inf
democrats together to pass the,-inf
together to pass the 1994,-inf
to pass the 1994 crime,-inf
pass the 1994 crime bill,-inf
the 1994 crime bill putting,-inf
1994 crime bill putting 100,-inf
crime bill putting 100 000,-inf
bill putting 100 000 cops,-inf
putting 100 000 cops on,-inf
100 000 cops on the,-inf
000 cops on the streets,-inf
cops on the streets and,-inf
on the streets and starting,-inf
the streets and starting an,-inf
streets and starting an eight,-inf
and starting an eight year,-inf
starting an eight year drop,-inf
an eight year drop in,-inf
eight year drop in crime,-inf
year drop in crime across,-inf
drop in crime across the,-inf
in crime across the country,-inf
crime across the country </s>,-inf
across the country </s> </s>,-inf
hybrid,-inf
<s> <s> <s> if rhode,-inf
<s> <s> if rhode island,-inf
<s> if rhode island does,-inf
if rhode island does a,-inf
rhode island does a hybrid,-inf
island does a hybrid retirement,-inf
does a hybrid retirement plan,-inf
a hybrid retirement plan well,-inf
hybrid retirement plan well be,-inf
retirement plan well be the,-inf
plan well be the first,-inf
well be the first state,-inf
be the first state in,-inf
the first state in the,-inf
first state in the nation,-inf
state in the nation to,-inf
in the nation to do,-inf
the nation to do this,-inf
nation to do this </s>,-inf
to do this </s> </s>,-inf
do this </s> </s> </s>,-inf
this </s> </s> </s> </s>,-inf
attacks,-inf
honor,-inf
repeated,-inf
<s> <s> <s> before the,-inf
<s> <s> before the terrorist,-inf
<s> before the terrorist attacks,-inf
before the terrorist attacks in,-inf
the terrorist attacks in benghazi,-inf
terrorist attacks in benghazi the,-inf
attacks in benghazi the state,-inf
in benghazi the state department,-inf
benghazi the state department not,-inf
the state department not only,-inf
state department not only failed,-inf
department not only failed to,-inf
not only failed to honor,-inf
only failed to honor repeated,-inf
failed to honor repeated requests,-inf
to honor repeated requests for,-inf
honor repeated requests for additional,-inf
repeated requests for additional security,-inf
requests for additional security but,-inf
for additional security but instead,-inf
additional security but instead actually,-inf
security but instead actually reduced,-inf
but instead actually reduced security,-inf
instead actually reduced security in,-inf
actually reduced security in libya,-inf
reduced security in libya </s>,-inf
security in libya </s> </s>,-inf
failure,-inf
limit,-inf
payments,-inf
<s> <s> <s> <s> failure,-inf
<s> <s> <s> failure to,-inf
<s> <s> failure to raise,-inf
<s> failure to raise the,-inf
failure to raise the debt,-inf
to raise the debt limit,-inf
raise the debt limit does,-inf
the debt limit does not,-inf
debt limit does not force,-inf
limit does not force a,-inf
does not force a u,-inf
not force a u s,-inf
force a u s default,-inf
a u s default on,-inf
u s default on debt,-inf
s default on debt payments,-inf
default on debt payments </s>,-inf
on debt payments </s> </s>,-inf
debt payments </s> </s> </s>,-inf
payments </s> </s> </s> </s>,-inf
various,-inf
scoreboard,-inf
bucks,-inf
<s> <s> <s> democrats in,-inf
<s> <s> democrats in the,-inf
<s> democrats in the legislature,-inf
democrats in the legislature in,-inf
in the legislature in 2009,-inf
the legislature in 2009 voted,-inf
legislature in 2009 voted for,-inf
in 2009 voted for various,-inf
2009 voted for various pork,-inf
voted for various pork projects,-inf
for various pork projects including,-inf
various pork projects including a,-inf
pork projects including a 5,-inf
projects including a 5 million,-inf
including a 5 million scoreboard,-inf
a 5 million scoreboard for,-inf
5 million scoreboard for the,-inf
million scoreboard for the milwaukee,-inf
scoreboard for the milwaukee bucks,-inf
for the milwaukee bucks </s>,-inf
the milwaukee bucks </s> </s>,-inf
milwaukee bucks </s> </s> </s>,-inf
bucks </s> </s> </s> </s>,-inf
internment,-inf
camps,-inf
<s> says donald trump has,-inf
says donald trump has defended,-inf
donald trump has defended world,-inf
trump has defended world war,-inf
has defended world war ii,-inf
defended world war ii internment,-inf
world war ii internment camps,-inf
war ii internment camps </s>,-inf
ii internment camps </s> </s>,-inf
internment camps </s> </s> </s>,-inf
camps </s> </s> </s> </s>,-inf
mccollum,-inf
holds,-inf
<s> <s> <s> <s> bill,-inf
<s> <s> <s> bill mccollum,-inf
<s> <s> bill mccollum holds,-inf
<s> bill mccollum holds the,-inf
bill mccollum holds the same,-inf
mccollum holds the same position,-inf
holds the same position on,-inf
the same position on embryonic,-inf
same position on embryonic stem,-inf
position on embryonic stem cell,-inf
on embryonic stem cell research,-inf
embryonic stem cell research as,-inf
stem cell research as barack,-inf
cell research as barack obama,-inf
research as barack obama </s>,-inf
as barack obama </s> </s>,-inf
barack obama </s> </s> </s>,-inf
nra,-inf
leadership,-inf
pretty,-inf
intact,-inf
expanded,-inf
<s> <s> <s> in 1999,-inf
<s> <s> in 1999 the,-inf
<s> in 1999 the nra,-inf
in 1999 the nra leadership,-inf
1999 the nra leadership in,-inf
the nra leadership in washington,-inf
nra leadership in washington pretty,-inf
leadership in washington pretty much,-inf
in washington pretty much the,-inf
washington pretty much the same,-inf
pretty much the same people,-inf
much the same people intact,-inf
the same people intact were,-inf
same people intact were for,-inf
people intact were for expanded,-inf
intact were for expanded background,-inf
were for expanded background checks,-inf
for expanded background checks </s>,-inf
expanded background checks </s> </s>,-inf
background checks </s> </s> </s>,-inf
checks </s> </s> </s> </s>,-inf
turkey,-inf
arab,-inf
<s> <s> <s> <s> turkey,-inf
<s> <s> <s> turkey is,-inf
<s> <s> turkey is an,-inf
<s> turkey is an arab,-inf
turkey is an arab country,-inf
is an arab country </s>,-inf
an arab country </s> </s>,-inf
arab country </s> </s> </s>,-inf
reagans,-inf
<s> <s> newt gingrichs presidential,-inf
<s> newt gingrichs presidential campaign,-inf
newt gingrichs presidential campaign has,-inf
gingrichs presidential campaign has exactly,-inf
presidential campaign has exactly the,-inf
campaign has exactly the same,-inf
has exactly the same challenges,-inf
exactly the same challenges as,-inf
the same challenges as ronald,-inf
same challenges as ronald reagans,-inf
challenges as ronald reagans successful,-inf
as ronald reagans successful 1980,-inf
ronald reagans successful 1980 bid,-inf
reagans successful 1980 bid </s>,-inf
successful 1980 bid </s> </s>,-inf
1980 bid </s> </s> </s>,-inf
bid </s> </s> </s> </s>,-inf
dying,-inf
hiv,-inf
2004,-inf
<s> the number of people,-inf
the number of people in,-inf
number of people in atlanta,-inf
of people in atlanta dying,-inf
people in atlanta dying from,-inf
in atlanta dying from hiv,-inf
atlanta dying from hiv and,-inf
dying from hiv and aids,-inf
from hiv and aids declined,-inf
hiv and aids declined 59,-inf
and aids declined 59 percent,-inf
aids declined 59 percent between,-inf
declined 59 percent between 2004,-inf
59 percent between 2004 and,-inf
percent between 2004 and 2012,-inf
between 2004 and 2012 </s>,-inf
2004 and 2012 </s> </s>,-inf
and 2012 </s> </s> </s>,-inf
leffingwell,-inf
<s> <s> <s> says lee,-inf
<s> <s> says lee leffingwell,-inf
<s> says lee leffingwell raised,-inf
says lee leffingwell raised property,-inf
lee leffingwell raised property taxes,-inf
leffingwell raised property taxes 20,-inf
raised property taxes 20 percent,-inf
property taxes 20 percent in,-inf
taxes 20 percent in three,-inf
20 percent in three years,-inf
percent in three years </s>,-inf
in three years </s> </s>,-inf
three years </s> </s> </s>,-inf
accuses,-inf
contradictory,-inf
osama,-inf
bin,-inf
laden,-inf
<s> <s> <s> <s> accuses,-inf
<s> <s> <s> accuses president,-inf
<s> <s> accuses president barack,-inf
<s> accuses president barack obama,-inf
accuses president barack obama of,-inf
president barack obama of making,-inf
barack obama of making contradictory,-inf
obama of making contradictory claims,-inf
of making contradictory claims about,-inf
making contradictory claims about efforts,-inf
contradictory claims about efforts to,-inf
claims about efforts to kill,-inf
about efforts to kill osama,-inf
efforts to kill osama bin,-inf
to kill osama bin laden,-inf
kill osama bin laden in,-inf
osama bin laden in 2008,-inf
bin laden in 2008 and,-inf
laden in 2008 and 2011,-inf
in 2008 and 2011 </s>,-inf
2008 and 2011 </s> </s>,-inf
and 2011 </s> </s> </s>,-inf
2011 </s> </s> </s> </s>,-inf
<s> <s> <s> <s> 8,-inf
<s> <s> <s> 8 years,-inf
<s> <s> 8 years of,-inf
<s> 8 years of the,-inf
8 years of the clintons,-inf
years of the clintons major,-inf
of the clintons major losses,-inf
the clintons major losses for,-inf
clintons major losses for democrats,-inf
major losses for democrats across,-inf
losses for democrats across the,-inf
for democrats across the nation,-inf
democrats across the nation </s>,-inf
across the nation </s> </s>,-inf
92,-inf
<s> <s> <s> <s> 92,-inf
<s> <s> <s> 92 percent,-inf
<s> <s> 92 percent of,-inf
<s> 92 percent of the,-inf
92 percent of the jobs,-inf
percent of the jobs lost,-inf
of the jobs lost during,-inf
the jobs lost during barack,-inf
jobs lost during barack obamas,-inf
lost during barack obamas first,-inf
during barack obamas first term,-inf
barack obamas first term belonged,-inf
obamas first term belonged to,-inf
first term belonged to women,-inf
term belonged to women </s>,-inf
belonged to women </s> </s>,-inf
to women </s> </s> </s>,-inf
assassination,-inf
drone,-inf
strikes,-inf
<s> says president barack obama,-inf
says president barack obama was,-inf
president barack obama was responsible,-inf
barack obama was responsible for,-inf
obama was responsible for the,-inf
was responsible for the assassination,-inf
responsible for the assassination of,-inf
for the assassination of at,-inf
the assassination of at least,-inf
assassination of at least four,-inf
of at least four american,-inf
at least four american citizens,-inf
least four american citizens in,-inf
four american citizens in drone,-inf
american citizens in drone strikes,-inf
citizens in drone strikes </s>,-inf
in drone strikes </s> </s>,-inf
drone strikes </s> </s> </s>,-inf
strikes </s> </s> </s> </s>,-inf
finally,-inf
double,-inf
<s> <s> <s> it used,-inf
<s> <s> it used to,-inf
<s> it used to be,-inf
it used to be the,-inf
used to be the policy,-inf
to be the policy of,-inf
be the policy of the,-inf
the policy of the republican,-inf
policy of the republican party,-inf
of the republican party to,-inf
the republican party to get,-inf
republican party to get rid,-inf
party to get rid of,-inf
to get rid of the,-inf
get rid of the department,-inf
rid of the department of,-inf
of the department of education,-inf
the department of education we,-inf
department of education we finally,-inf
of education we finally get,-inf
education we finally get in,-inf
we finally get in charge,-inf
finally get in charge and,-inf
get in charge and a,-inf
in charge and a chance,-inf
charge and a chance to,-inf
and a chance to do,-inf
a chance to do something,-inf
chance to do something so,-inf
to do something so we,-inf
do something so we double,-inf
something so we double the,-inf
so we double the size,-inf
we double the size of,-inf
double the size of the,-inf
the size of the department,-inf
size of the department of,-inf
the department of education </s>,-inf
department of education </s> </s>,-inf
of education </s> </s> </s>,-inf
395,-inf
pushed,-inf
bunked,-inf
cells,-inf
classrooms,-inf
areas,-inf
supposed,-inf
designated,-inf
inmate,-inf
<s> <s> we have 395,-inf
<s> we have 395 inmates,-inf
we have 395 inmates pushed,-inf
have 395 inmates pushed into,-inf
395 inmates pushed into triple,-inf
inmates pushed into triple bunked,-inf
pushed into triple bunked cells,-inf
into triple bunked cells intended,-inf
triple bunked cells intended for,-inf
bunked cells intended for two,-inf
