Feature,Pointwise Mutual Information
creation last four,1.5104744194221706
last four months,1.5104744194221706
four months .,1.5104744194221706
months . .,1.5104744194221706
. . we,1.5104744194221706
. we created,1.5104744194221706
we created jobs,1.5104744194221706
created jobs year,1.5104744194221706
jobs year entire,1.5104744194221706
year entire bush,1.5104744194221706
entire bush presidency,1.5104744194221706
bush presidency .,1.5104744194221706
low,1.5104744194221706
toilets,1.5104744194221706
each,1.5104744194221706
<s> <s> low,1.5104744194221706
<s> low flow,1.5104744194221706
low flow toilets,1.5104744194221706
flow toilets cost,1.5104744194221706
toilets cost homeowners,1.5104744194221706
cost homeowners 1,1.5104744194221706
homeowners 1 000,1.5104744194221706
1 000 each,1.5104744194221706
000 each .,1.5104744194221706
each . </s>,1.5104744194221706
liebermans,1.5104744194221706
covers,1.5104744194221706
sen . joe,1.5104744194221706
. joe liebermans,1.5104744194221706
joe liebermans home,1.5104744194221706
liebermans home state,1.5104744194221706
home state public,1.5104744194221706
state public option,1.5104744194221706
public option covers,1.5104744194221706
option covers 10,1.5104744194221706
covers 10 000,1.5104744194221706
10 000 citizens,1.5104744194221706
000 citizens introduced,1.5104744194221706
citizens introduced republican,1.5104744194221706
introduced republican governor,1.5104744194221706
republican governor .,1.5104744194221706
daily,1.5104744194221706
expenses,1.5104744194221706
<s> says months,1.5104744194221706
says months special,1.5104744194221706
months special session,1.5104744194221706
special session cost,1.5104744194221706
session cost state,1.5104744194221706
cost state 27,1.5104744194221706
state 27 300,1.5104744194221706
27 300 day,1.5104744194221706
300 day legislators,1.5104744194221706
day legislators daily,1.5104744194221706
legislators daily living,1.5104744194221706
daily living expenses,1.5104744194221706
living expenses .,1.5104744194221706
expenses . </s>,1.5104744194221706
powers,1.5104744194221706
<s> <s> wind,1.5104744194221706
<s> wind powers,1.5104744194221706
wind powers nearly,1.5104744194221706
powers nearly 13,1.5104744194221706
nearly 13 million,1.5104744194221706
13 million homes,1.5104744194221706
million homes across,1.5104744194221706
homes across country,1.5104744194221706
<s> says businesses,1.5104744194221706
says businesses pay,1.5104744194221706
businesses pay roughly,1.5104744194221706
pay roughly 60,1.5104744194221706
roughly 60 percent,1.5104744194221706
60 percent taxes,1.5104744194221706
percent taxes texas,1.5104744194221706
taxes texas .,1.5104744194221706
franklin,1.5104744194221706
delano,1.5104744194221706
roosevelt,1.5104744194221706
fast,1.5104744194221706
track,1.5104744194221706
every president since,1.5104744194221706
president since franklin,1.5104744194221706
since franklin delano,1.5104744194221706
franklin delano roosevelt,1.5104744194221706
delano roosevelt fast,1.5104744194221706
roosevelt fast track,1.5104744194221706
fast track trade,1.5104744194221706
track trade authority,1.5104744194221706
trade authority .,1.5104744194221706
authority . </s>,1.5104744194221706
deport,1.5104744194221706
dreamers,1.5104744194221706
says donald trump wants,1.5104744194221706
donald trump wants deport,1.5104744194221706
wants deport dreamers,1.5104744194221706
deport dreamers .,1.5104744194221706
dreamers . </s>,1.5104744194221706
conservatives,1.5104744194221706
<s> majority americans,1.5104744194221706
majority americans conservatives,1.5104744194221706
americans conservatives .,1.5104744194221706
conservatives . </s>,1.5104744194221706
lawmaker,1.5104744194221706
seeks,1.5104744194221706
defund,1.5104744194221706
pieces,1.5104744194221706
<s> says lawmaker,1.5104744194221706
says lawmaker seeks,1.5104744194221706
lawmaker seeks defund,1.5104744194221706
seeks defund planned,1.5104744194221706
defund planned parenthood,1.5104744194221706
planned parenthood cutting,1.5104744194221706
parenthood cutting children,1.5104744194221706
cutting children small,1.5104744194221706
children small pieces,1.5104744194221706
small pieces .,1.5104744194221706
pieces . </s>,1.5104744194221706
<s> obama racked,1.5104744194221706
obama racked debt,1.5104744194221706
racked debt president,1.5104744194221706
debt president history,1.5104744194221706
president history 5,1.5104744194221706
history 5 trillion,1.5104744194221706
5 trillion .,1.5104744194221706
ray,1.5104744194221706
strauss,1.5104744194221706
champion,1.5104744194221706
says arizona congressional,1.5104744194221706
arizona congressional candidate,1.5104744194221706
congressional candidate ray,1.5104744194221706
candidate ray strauss,1.5104744194221706
ray strauss champion,1.5104744194221706
strauss champion big,1.5104744194221706
champion big government,1.5104744194221706
big government votes,1.5104744194221706
government votes raise,1.5104744194221706
votes raise taxes,1.5104744194221706
raise taxes local,1.5104744194221706
taxes local city,1.5104744194221706
local city council,1.5104744194221706
city council .,1.5104744194221706
council . </s>,1.5104744194221706
reformers,1.5104744194221706
chris christie bipartisan,1.5104744194221706
christie bipartisan reformers,1.5104744194221706
bipartisan reformers new,1.5104744194221706
reformers new jersey,1.5104744194221706
new jersey job,1.5104744194221706
jersey job growth,1.5104744194221706
job growth 11,1.5104744194221706
growth 11 years,1.5104744194221706
11 years .,1.5104744194221706
<s> says oregon,1.5104744194221706
says oregon near,1.5104744194221706
oregon near top,1.5104744194221706
near top top,1.5104744194221706
top top list,1.5104744194221706
top list comes,1.5104744194221706
list comes capital,1.5104744194221706
comes capital gains,1.5104744194221706
capital gains tax,1.5104744194221706
gains tax </s>,1.5104744194221706
tax </s> </s>,1.5104744194221706
<s> no .,1.5104744194221706
. 1 issue,1.5104744194221706
1 issue american,1.5104744194221706
issue american people,1.5104744194221706
american people care,1.5104744194221706
people care getting,1.5104744194221706
care getting america,1.5104744194221706
getting america back,1.5104744194221706
america back work,1.5104744194221706
back work .,1.5104744194221706
work . </s>,1.5104744194221706
ronda,1.5104744194221706
storms,1.5104744194221706
taj,1.5104744194221706
mahal,1.5104744194221706
courthouse,1.5104744194221706
<s> says ronda,1.5104744194221706
says ronda storms,1.5104744194221706
ronda storms voted,1.5104744194221706
storms voted fund,1.5104744194221706
voted fund taj,1.5104744194221706
fund taj mahal,1.5104744194221706
taj mahal courthouse,1.5104744194221706
mahal courthouse .,1.5104744194221706
courthouse . </s>,1.5104744194221706
france,1.5104744194221706
surveillance,1.5104744194221706
thousandfold,1.5104744194221706
invasive,1.5104744194221706
<s> <s> france,1.5104744194221706
<s> france surveillance,1.5104744194221706
france surveillance program,1.5104744194221706
surveillance program thousandfold,1.5104744194221706
program thousandfold invasive,1.5104744194221706
thousandfold invasive united,1.5104744194221706
invasive united states,1.5104744194221706
<s> one half,1.5104744194221706
one half undocumented,1.5104744194221706
half undocumented workers,1.5104744194221706
undocumented workers pay,1.5104744194221706
workers pay federal,1.5104744194221706
pay federal income,1.5104744194221706
income taxes means,1.5104744194221706
taxes means paying,1.5104744194221706
means paying federal,1.5104744194221706
paying federal income,1.5104744194221706
income taxes donald trump,1.5104744194221706
taxes donald trump pays,1.5104744194221706
donald trump pays .,1.5104744194221706
pays . </s>,1.5104744194221706
blue,1.5104744194221706
chip,1.5104744194221706
indicators,1.5104744194221706
surveys,1.5104744194221706
lots,1.5104744194221706
forecasters,1.5104744194221706
predicting,1.5104744194221706
quarter,1.5104744194221706
positive,1.5104744194221706
fourth,1.5104744194221706
last week blue,1.5104744194221706
week blue chip,1.5104744194221706
blue chip economic,1.5104744194221706
chip economic indicators,1.5104744194221706
economic indicators came,1.5104744194221706
indicators came surveys,1.5104744194221706
came surveys lots,1.5104744194221706
surveys lots private,1.5104744194221706
lots private forecasters,1.5104744194221706
private forecasters .,1.5104744194221706
forecasters . almost,1.5104744194221706
. almost predicting,1.5104744194221706
almost predicting turnaround,1.5104744194221706
predicting turnaround third,1.5104744194221706
turnaround third quarter,1.5104744194221706
third quarter positive,1.5104744194221706
quarter positive growth,1.5104744194221706
positive growth fourth,1.5104744194221706
growth fourth quarter,1.5104744194221706
fourth quarter .,1.5104744194221706
quarter . </s>,1.5104744194221706
not_advanced,1.5104744194221706
not_program,1.5104744194221706
not_last,1.5104744194221706
not_decade,1.5104744194221706
<s> since united,1.5104744194221706
since united states,1.5104744194221706
united states began,1.5104744194221706
states began negotiations,1.5104744194221706
began negotiations iran,1.5104744194221706
negotiations iran thats,1.5104744194221706
iran thats probably,1.5104744194221706
thats probably first,1.5104744194221706
probably first year,1.5104744194221706
first year half,1.5104744194221706
year half iran,1.5104744194221706
half iran not,1.5104744194221706
iran not not_advanced,1.5104744194221706
not not_advanced not_nuclear,1.5104744194221706
not_advanced not_nuclear not_program,1.5104744194221706
not_nuclear not_program not_last,1.5104744194221706
not_program not_last not_decade,1.5104744194221706
not_last not_decade .,1.5104744194221706
not_decade . </s>,1.5104744194221706
troop,1.5104744194221706
request,1.5104744194221706
front,1.5104744194221706
weve got 1,1.5104744194221706
got 1 000,1.5104744194221706
1 000 national,1.5104744194221706
000 national guard,1.5104744194221706
national guard troop,1.5104744194221706
guard troop request,1.5104744194221706
troop request thats,1.5104744194221706
request thats front,1.5104744194221706
thats front president,1.5104744194221706
front president year,1.5104744194221706
president year no,1.5104744194221706
year no response,1.5104744194221706
no response .,1.5104744194221706
response . </s>,1.5104744194221706
backlog,1.5104744194221706
<s> says veterans,1.5104744194221706
says veterans disability,1.5104744194221706
veterans disability claims,1.5104744194221706
disability claims backlog,1.5104744194221706
claims backlog doubled,1.5104744194221706
backlog doubled obamas,1.5104744194221706
doubled obamas first,1.5104744194221706
obamas first term,1.5104744194221706
first term .,1.5104744194221706
ways,1.5104744194221706
mccrory,1.5104744194221706
<s> <s> 67,1.5104744194221706
<s> 67 different,1.5104744194221706
67 different ways,1.5104744194221706
different ways governor,1.5104744194221706
ways governor mccrory,1.5104744194221706
governor mccrory raised,1.5104744194221706
mccrory raised taxes,1.5104744194221706
raised taxes middle,1.5104744194221706
taxes middle income,1.5104744194221706
middle income families,1.5104744194221706
income families .,1.5104744194221706
adviser,1.5104744194221706
admits,1.5104744194221706
romneycare,1.5104744194221706
blueprint,1.5104744194221706
<s> romney adviser,1.5104744194221706
romney adviser admits,1.5104744194221706
adviser admits romneycare,1.5104744194221706
admits romneycare blueprint,1.5104744194221706
romneycare blueprint obamacare,1.5104744194221706
blueprint obamacare .,1.5104744194221706
shrink,1.5104744194221706
<s> <s> businesses,1.5104744194221706
<s> businesses oregon,1.5104744194221706
businesses oregon shrink,1.5104744194221706
oregon shrink back,1.5104744194221706
shrink back businesses,1.5104744194221706
back businesses result,1.5104744194221706
businesses result law,1.5104744194221706
result law .,1.5104744194221706
developed,1.5104744194221706
switzerland,1.5104744194221706
175,1.5104744194221706
more,1.5104744194221706
<s> spend money,1.5104744194221706
spend money health,1.5104744194221706
money health care,1.5104744194221706
health care per,1.5104744194221706
care per capita,1.5104744194221706
per capita united,1.5104744194221706
capita united states,1.5104744194221706
united states country,1.5104744194221706
states country world,1.5104744194221706
country world .,1.5104744194221706
world . 30,1.5104744194221706
. 30 developed,1.5104744194221706
30 developed countries,1.5104744194221706
developed countries world,1.5104744194221706
countries world spend,1.5104744194221706
world spend 2,1.5104744194221706
spend 2 1,1.5104744194221706
2 1 2,1.5104744194221706
1 2 times,1.5104744194221706
2 times average,1.5104744194221706
times average .,1.5104744194221706
average . country,1.5104744194221706
. country spends,1.5104744194221706
country spends second,1.5104744194221706
spends second per,1.5104744194221706
second per capita,1.5104744194221706
per capita switzerland,1.5104744194221706
capita switzerland spend,1.5104744194221706
switzerland spend 175,1.5104744194221706
spend 175 percent,1.5104744194221706
175 percent more,1.5104744194221706
percent more .,1.5104744194221706
more . </s>,1.5104744194221706
does,1.5104744194221706
<s> 2 half,1.5104744194221706
2 half million,1.5104744194221706
half million votes,1.5104744194221706
million votes sanders,1.5104744194221706
votes sanders does,1.5104744194221706
sanders does .,1.5104744194221706
does . </s>,1.5104744194221706
revenues,1.5104744194221706
rainy,1.5104744194221706
<s> says worked,1.5104744194221706
says worked democratic,1.5104744194221706
worked democratic legislature,1.5104744194221706
democratic legislature balance,1.5104744194221706
legislature balance spending,1.5104744194221706
balance spending revenues,1.5104744194221706
spending revenues end,1.5104744194221706
revenues end four,1.5104744194221706
end four year,1.5104744194221706
four year term,1.5104744194221706
year term rainy,1.5104744194221706
term rainy day,1.5104744194221706
rainy day fund,1.5104744194221706
day fund established,1.5104744194221706
fund established 2,1.5104744194221706
established 2 billion,1.5104744194221706
2 billion .,1.5104744194221706
everyone,1.5104744194221706
everywhere,1.5104744194221706
paychecks,1.5104744194221706
pump,1.5104744194221706
<s> <s> everyone,1.5104744194221706
<s> everyone everywhere,1.5104744194221706
everyone everywhere spending,1.5104744194221706
everywhere spending hours,1.5104744194221706
spending hours job,1.5104744194221706
hours job less,1.5104744194221706
job less time,1.5104744194221706
less time families,1.5104744194221706
time families bringing,1.5104744194221706
families bringing home,1.5104744194221706
bringing home smaller,1.5104744194221706
home smaller smaller,1.5104744194221706
smaller smaller paychecks,1.5104744194221706
smaller paychecks theyre,1.5104744194221706
paychecks theyre paying,1.5104744194221706
theyre paying gas,1.5104744194221706
paying gas pump,1.5104744194221706
gas pump grocery,1.5104744194221706
pump grocery stores,1.5104744194221706
grocery stores .,1.5104744194221706
stores . </s>,1.5104744194221706
sleep,1.5104744194221706
daylight,1.5104744194221706
might,1.5104744194221706
pose,1.5104744194221706
risks,1.5104744194221706
<s> <s> hour,1.5104744194221706
<s> hour sleep,1.5104744194221706
hour sleep lose,1.5104744194221706
sleep lose change,1.5104744194221706
lose change daylight,1.5104744194221706
change daylight saving,1.5104744194221706
daylight saving time,1.5104744194221706
saving time might,1.5104744194221706
time might initially,1.5104744194221706
might initially pose,1.5104744194221706
initially pose health,1.5104744194221706
pose health risks,1.5104744194221706
health risks .,1.5104744194221706
risks . </s>,1.5104744194221706
<s> david perdue,1.5104744194221706
david perdue said,1.5104744194221706
perdue said hed,1.5104744194221706
said hed raise,1.5104744194221706
hed raise taxes,1.5104744194221706
raise taxes .,1.5104744194221706
dallas,1.5104744194221706
los,1.5104744194221706
angeles,1.5104744194221706
houston,1.5104744194221706
detroit,1.5104744194221706
<s> <s> poverty,1.5104744194221706
<s> poverty level,1.5104744194221706
poverty level dallas,1.5104744194221706
level dallas school,1.5104744194221706
dallas school district,1.5104744194221706
school district one,1.5104744194221706
district one highest,1.5104744194221706
one highest country,1.5104744194221706
highest country higher,1.5104744194221706
country higher new,1.5104744194221706
higher new york,1.5104744194221706
new york chicago,1.5104744194221706
york chicago los,1.5104744194221706
chicago los angeles,1.5104744194221706
los angeles houston,1.5104744194221706
angeles houston detroit,1.5104744194221706
houston detroit newark,1.5104744194221706
detroit newark .,1.5104744194221706
newark . </s>,1.5104744194221706
760,1.5104744194221706
says last six,1.5104744194221706
bush administration u,1.5104744194221706
administration u .,1.5104744194221706
s . lost,1.5104744194221706
. lost 3,1.5104744194221706
3 . 5,1.5104744194221706
million jobs including,1.5104744194221706
jobs including 760,1.5104744194221706
including 760 000,1.5104744194221706
760 000 jobs,1.5104744194221706
000 jobs january,1.5104744194221706
jobs january 2009,1.5104744194221706
january 2009 alone,1.5104744194221706
2009 alone .,1.5104744194221706
alone . </s>,1.5104744194221706
heavily,1.5104744194221706
deployed,1.5104744194221706
rhode island second,1.5104744194221706
island second heavily,1.5104744194221706
second heavily deployed,1.5104744194221706
heavily deployed national,1.5104744194221706
deployed national guard,1.5104744194221706
national guard united,1.5104744194221706
guard united states,1.5104744194221706
saysvirginia,1.5104744194221706
republicanscott,1.5104744194221706
taylor,1.5104744194221706
failing,1.5104744194221706
appear,1.5104744194221706
issued,1.5104744194221706
arrest,1.5104744194221706
<s> <s> saysvirginia,1.5104744194221706
<s> saysvirginia republicanscott,1.5104744194221706
saysvirginia republicanscott taylor,1.5104744194221706
republicanscott taylor convicted,1.5104744194221706
taylor convicted least,1.5104744194221706
convicted least four,1.5104744194221706
least four different,1.5104744194221706
four different courts,1.5104744194221706
different courts across,1.5104744194221706
courts across country,1.5104744194221706
across country times,1.5104744194221706
country times failing,1.5104744194221706
times failing even,1.5104744194221706
failing even appear,1.5104744194221706
even appear warrant,1.5104744194221706
appear warrant issued,1.5104744194221706
warrant issued arrest,1.5104744194221706
issued arrest .,1.5104744194221706
arrest . </s>,1.5104744194221706
travis,1.5104744194221706
settled,1.5104744194221706
<s> nearly 90,1.5104744194221706
nearly 90 travis,1.5104744194221706
90 travis county,1.5104744194221706
travis county government,1.5104744194221706
county government races,1.5104744194221706
government races settled,1.5104744194221706
races settled time,1.5104744194221706
settled time democratic,1.5104744194221706
time democratic primary,1.5104744194221706
democratic primary .,1.5104744194221706
primary . </s>,1.5104744194221706
achieved,1.5104744194221706
arrests,1.5104744194221706
46,1.5104744194221706
tons,1.5104744194221706
narcotics,1.5104744194221706
confiscated,1.5104744194221706
<s> <s> savings,1.5104744194221706
<s> savings achieved,1.5104744194221706
savings achieved helped,1.5104744194221706
achieved helped fund,1.5104744194221706
helped fund cameras,1.5104744194221706
fund cameras border,1.5104744194221706
cameras border .,1.5104744194221706
border . result,1.5104744194221706
. result 21,1.5104744194221706
result 21 500,1.5104744194221706
21 500 arrests,1.5104744194221706
500 arrests made,1.5104744194221706
arrests made 46,1.5104744194221706
made 46 tons,1.5104744194221706
46 tons narcotics,1.5104744194221706
tons narcotics confiscated,1.5104744194221706
narcotics confiscated .,1.5104744194221706
confiscated . </s>,1.5104744194221706
appalled,1.5104744194221706
learn,1.5104744194221706
exempts,1.5104744194221706
american people appalled,1.5104744194221706
people appalled learn,1.5104744194221706
appalled learn health,1.5104744194221706
learn health care,1.5104744194221706
care bill exempts,1.5104744194221706
bill exempts congressional,1.5104744194221706
exempts congressional leadership,1.5104744194221706
congressional leadership committee,1.5104744194221706
leadership committee staff,1.5104744194221706
committee staff .,1.5104744194221706
staff . </s>,1.5104744194221706
1964,1.5104744194221706
<s> says number,1.5104744194221706
says number americans,1.5104744194221706
number americans living,1.5104744194221706
americans living poverty,1.5104744194221706
living poverty line,1.5104744194221706
poverty line highest,1.5104744194221706
line highest level,1.5104744194221706
highest level since,1.5104744194221706
level since 1964,1.5104744194221706
since 1964 .,1.5104744194221706
1964 . </s>,1.5104744194221706
<s> <s> admit,1.5104744194221706
<s> admit 100,1.5104744194221706
admit 100 000,1.5104744194221706
100 000 permanent,1.5104744194221706
000 permanent immigrants,1.5104744194221706
permanent immigrants middle,1.5104744194221706
immigrants middle east,1.5104744194221706
middle east every,1.5104744194221706
east every year,1.5104744194221706
every year .,1.5104744194221706
standard,1.5104744194221706
<s> says paid,1.5104744194221706
says paid family,1.5104744194221706
paid family leave,1.5104744194221706
family leave program,1.5104744194221706
leave program standard,1.5104744194221706
program standard five,1.5104744194221706
standard five nations,1.5104744194221706
five nations around,1.5104744194221706
nations around world,1.5104744194221706
around world .,1.5104744194221706
<s> average middle,1.5104744194221706
average middle class,1.5104744194221706
middle class family,1.5104744194221706
class family taxes,1.5104744194221706
family taxes today,1.5104744194221706
taxes today lower,1.5104744194221706
today lower took,1.5104744194221706
lower took office,1.5104744194221706
there's,1.5104744194221706
<s> <s> there's,1.5104744194221706
<s> there's 100,1.5104744194221706
there's 100 000,1.5104744194221706
000 people working,1.5104744194221706
people working department,1.5104744194221706
working department agriculture,1.5104744194221706
department agriculture .,1.5104744194221706
agriculture . that's,1.5104744194221706
. that's 1,1.5104744194221706
that's 1 employee,1.5104744194221706
1 employee every,1.5104744194221706
employee every 30,1.5104744194221706
every 30 farmers,1.5104744194221706
30 farmers .,1.5104744194221706
farmers . </s>,1.5104744194221706
moving,1.5104744194221706
<s> barack obama passed,1.5104744194221706
barack obama passed laws,1.5104744194221706
passed laws moving,1.5104744194221706
laws moving people,1.5104744194221706
moving people welfare,1.5104744194221706
people welfare work,1.5104744194221706
welfare work .,1.5104744194221706
claim,1.5104744194221706
accelerated,1.5104744194221706
precedent,1.5104744194221706
slower,1.5104744194221706
mitt romney wrong,1.5104744194221706
romney wrong claim,1.5104744194221706
wrong claim spending,1.5104744194221706
claim spending obama,1.5104744194221706
spending obama accelerated,1.5104744194221706
obama accelerated pace,1.5104744194221706
accelerated pace without,1.5104744194221706
pace without precedent,1.5104744194221706
without precedent recent,1.5104744194221706
precedent recent history,1.5104744194221706
recent history actually,1.5104744194221706
history actually risen,1.5104744194221706
actually risen slower,1.5104744194221706
risen slower time,1.5104744194221706
slower time nearly,1.5104744194221706
time nearly 60,1.5104744194221706
nearly 60 years,1.5104744194221706
60 years .,1.5104744194221706
hway,1.5104744194221706
deliver,1.5104744194221706
jack,1.5104744194221706
president barack obama promised,1.5104744194221706
barack obama promised pat,1.5104744194221706
promised pat hway,1.5104744194221706
pat hway citizenship,1.5104744194221706
hway citizenship undocumented,1.5104744194221706
citizenship undocumented immigrants,1.5104744194221706
undocumented immigrants didnt,1.5104744194221706
immigrants didnt deliver,1.5104744194221706
didnt deliver jack,1.5104744194221706
deliver jack squat,1.5104744194221706
jack squat it,1.5104744194221706
squat it .,1.5104744194221706
california,1.5104744194221706
robust,1.5104744194221706
outpaces,1.5104744194221706
<s> <s> california,1.5104744194221706
<s> california robust,1.5104744194221706
california robust job,1.5104744194221706
robust job growth,1.5104744194221706
job growth outpaces,1.5104744194221706
growth outpaces rest,1.5104744194221706
outpaces rest nation,1.5104744194221706
rest nation .,1.5104744194221706
household,1.5104744194221706
<s> amount debt,1.5104744194221706
amount debt pace,1.5104744194221706
debt pace double,1.5104744194221706
pace double five,1.5104744194221706
double five years,1.5104744194221706
five years triple,1.5104744194221706
years triple 10,1.5104744194221706
triple 10 .,1.5104744194221706
10 . federal,1.5104744194221706
. federal debt,1.5104744194221706
federal debt 100,1.5104744194221706
debt 100 000,1.5104744194221706
100 000 per,1.5104744194221706
000 per household,1.5104744194221706
per household .,1.5104744194221706
household . </s>,1.5104744194221706
minute,1.5104744194221706
<s> <s> minute,1.5104744194221706
<s> minute proposal,1.5104744194221706
minute proposal near,1.5104744194221706
proposal near beach,1.5104744194221706
near beach oil,1.5104744194221706
beach oil drilling,1.5104744194221706
oil drilling came,1.5104744194221706
drilling came it,1.5104744194221706
came it .,1.5104744194221706
gogebic,1.5104744194221706
extended,1.5104744194221706
long,1.5104744194221706
<s> proposed gogebic,1.5104744194221706
proposed gogebic mine,1.5104744194221706
gogebic mine northern,1.5104744194221706
northern wisconsin could,1.5104744194221706
wisconsin could extended,1.5104744194221706
could extended long,1.5104744194221706
extended long 21,1.5104744194221706
long 21 miles,1.5104744194221706
21 miles .,1.5104744194221706
miles . </s>,1.5104744194221706
noncontiguous,1.5104744194221706
central,1.5104744194221706
<s> youre mexican,1.5104744194221706
youre mexican get,1.5104744194221706
mexican get sent,1.5104744194221706
get sent back,1.5104744194221706
sent back .,1.5104744194221706
back . youre,1.5104744194221706
. youre noncontiguous,1.5104744194221706
youre noncontiguous country,1.5104744194221706
noncontiguous country like,1.5104744194221706
country like central,1.5104744194221706
like central american,1.5104744194221706
central american countries,1.5104744194221706
american countries stay,1.5104744194221706
countries stay united,1.5104744194221706
stay united states,1.5104744194221706
gasoline,1.5104744194221706
diesel,1.5104744194221706
fuels,1.5104744194221706
imported,1.5104744194221706
1949,1.5104744194221706
<s> says united,1.5104744194221706
says united states,1.5104744194221706
united states actually,1.5104744194221706
states actually exports,1.5104744194221706
actually exports gasoline,1.5104744194221706
exports gasoline diesel,1.5104744194221706
gasoline diesel fuels,1.5104744194221706
diesel fuels imported,1.5104744194221706
fuels imported 2011,1.5104744194221706
imported 2011 first,1.5104744194221706
2011 first time,1.5104744194221706
first time since,1.5104744194221706
time since think,1.5104744194221706
since think 1949,1.5104744194221706
think 1949 .,1.5104744194221706
1949 . </s>,1.5104744194221706
burr,1.5104744194221706
insider,1.5104744194221706
brave,1.5104744194221706
<s> says richard,1.5104744194221706
says richard burr,1.5104744194221706
richard burr one,1.5104744194221706
burr one three,1.5104744194221706
one three senators,1.5104744194221706
three senators voted,1.5104744194221706
senators voted ban,1.5104744194221706
voted ban insider,1.5104744194221706
ban insider trading,1.5104744194221706
insider trading members,1.5104744194221706
trading members congress,1.5104744194221706
members congress .,1.5104744194221706
congress . called,1.5104744194221706
. called vote,1.5104744194221706
called vote brave,1.5104744194221706
vote brave .,1.5104744194221706
brave . </s>,1.5104744194221706
duties,1.5104744194221706
unarmed,1.5104744194221706
rhode island state,1.5104744194221706
island state officers,1.5104744194221706
state officers state,1.5104744194221706
officers state supported,1.5104744194221706
state supported colleges,1.5104744194221706
supported colleges carry,1.5104744194221706
colleges carry duties,1.5104744194221706
carry duties unarmed,1.5104744194221706
duties unarmed .,1.5104744194221706
unarmed . </s>,1.5104744194221706
tax rate world,1.5104744194221706
rate world .,1.5104744194221706
monies,1.5104744194221706
recouped,1.5104744194221706
tarp,1.5104744194221706
shall,1.5104744194221706
treasury,1.5104744194221706
<s> <s> law,1.5104744194221706
<s> law clear,1.5104744194221706
law clear !,1.5104744194221706
clear ! 'the,1.5104744194221706
! 'the monies,1.5104744194221706
'the monies recouped,1.5104744194221706
monies recouped tarp,1.5104744194221706
recouped tarp shall,1.5104744194221706
tarp shall paid,1.5104744194221706
shall paid general,1.5104744194221706
paid general fund,1.5104744194221706
general fund treasury,1.5104744194221706
fund treasury reduction,1.5104744194221706
treasury reduction public,1.5104744194221706
reduction public debt,1.5104744194221706
public debt .,1.5104744194221706
debt . ',1.5104744194221706
game,1.5104744194221706
paul ryan tried,1.5104744194221706
ryan tried change,1.5104744194221706
tried change whole,1.5104744194221706
change whole game,1.5104744194221706
whole game social,1.5104744194221706
game social security,1.5104744194221706
social security </s>,1.5104744194221706
security </s> </s>,1.5104744194221706
accountability,1.5104744194221706
<s> 2010 non,1.5104744194221706
2010 non partisan,1.5104744194221706
non partisan government,1.5104744194221706
partisan government accountability,1.5104744194221706
government accountability office,1.5104744194221706
accountability office found,1.5104744194221706
office found 6,1.5104744194221706
found 6 .,1.5104744194221706
5 percent u,1.5104744194221706
percent u .,1.5104744194221706
mexico border full,1.5104744194221706
border full control,1.5104744194221706
full control border,1.5104744194221706
control border pat,1.5104744194221706
pat rol .,1.5104744194221706
rol . </s>,1.5104744194221706
not_raised,1.5104744194221706
not_ive,1.5104744194221706
not_governor,1.5104744194221706
not not_one not_tax,1.5104744194221706
not_one not_tax not_raised,1.5104744194221706
not_tax not_raised not_since,1.5104744194221706
not_raised not_since not_ive,1.5104744194221706
not_since not_ive not_governor,1.5104744194221706
not_ive not_governor .,1.5104744194221706
not_governor . </s>,1.5104744194221706
choice,1.5104744194221706
ohioans,1.5104744194221706
riding,1.5104744194221706
passenger,1.5104744194221706
trains,1.5104744194221706
<s> <s> demand,1.5104744194221706
<s> demand transportation,1.5104744194221706
demand transportation choice,1.5104744194221706
transportation choice rise,1.5104744194221706
choice rise 14,1.5104744194221706
rise 14 percent,1.5104744194221706
14 percent ohioans,1.5104744194221706
percent ohioans riding,1.5104744194221706
ohioans riding passenger,1.5104744194221706
riding passenger trains,1.5104744194221706
passenger trains past,1.5104744194221706
trains past year,1.5104744194221706
past year .,1.5104744194221706
revealed,1.5104744194221706
aid,1.5104744194221706
<s> <s> poll,1.5104744194221706
<s> poll conducted,1.5104744194221706
poll conducted egypt,1.5104744194221706
conducted egypt revealed,1.5104744194221706
egypt revealed 80,1.5104744194221706
revealed 80 percent,1.5104744194221706
80 percent egyptians,1.5104744194221706
percent egyptians oppose,1.5104744194221706
egyptians oppose receiving,1.5104744194221706
oppose receiving foreign,1.5104744194221706
receiving foreign aid,1.5104744194221706
foreign aid united,1.5104744194221706
aid united states,1.5104744194221706
<s> says 18,1.5104744194221706
says 18 states,1.5104744194221706
18 states district,1.5104744194221706
states district columbia,1.5104744194221706
district columbia voted,1.5104744194221706
columbia voted democratic,1.5104744194221706
voted democratic six,1.5104744194221706
democratic six consecutive,1.5104744194221706
six consecutive presidential,1.5104744194221706
consecutive presidential elections,1.5104744194221706
presidential elections .,1.5104744194221706
75,1.5104744194221706
don't,1.5104744194221706
not_anything,1.5104744194221706
not_start,1.5104744194221706
not_care,1.5104744194221706
not_reform,1.5104744194221706
<s> one recent,1.5104744194221706
one recent polls,1.5104744194221706
recent polls said,1.5104744194221706
polls said 75,1.5104744194221706
said 75 percent,1.5104744194221706
75 percent american,1.5104744194221706
american people said,1.5104744194221706
