Sentiment,Word
neutral,power
positive,powerful
positive,powerfully
negative,powerless
positive,practicable
positive,practical
neutral,practically
positive,pragmatic
positive,praise
positive,praise
positive,praiseworthy
positive,praising
positive,praising
negative,prate
negative,pratfall
negative,prattle
neutral,pray
positive,pre-eminent
positive,preach
positive,preaching
positive,preaching
negative,precarious
negative,precariously
positive,precaution
positive,precautions
positive,precedent
positive,precious
neutral,precious
positive,precious
negative,precipitate
negative,precipitous
positive,precise
positive,precisely
positive,precision
negative,predatory
negative,predicament
neutral,predictable
neutral,predictablely
neutral,predominant
positive,preeminent
positive,preemptive
positive,prefer
positive,preferable
positive,preferable
positive,preferably
positive,preference
positive,preferences
positive,preferences
negative,prejudge
negative,prejudice
negative,prejudice
negative,prejudicial
negative,premeditated
positive,premier
positive,premium
negative,preoccupy
positive,prepared
positive,preponderance
positive,preponderance
negative,preposterous
negative,preposterously
positive,press
negative,pressing
negative,pressing
neutral,pressure
neutral,pressure
neutral,pressures
neutral,pressures
positive,prestige
positive,prestigious
neutral,presumably
negative,presume
negative,presumptuous
negative,presumptuous
negative,presumptuously
negative,pretence
negative,pretence
negative,pretend
negative,pretense
negative,pretense
negative,pretentious
negative,pretentiously
positive,prettily
positive,pretty
neutral,prevalent
negative,prevaricate
positive,priceless
negative,pricey
negative,prickle
negative,prickles
negative,prickles
positive,pride
negative,prideful
neutral,primarily
neutral,primary
neutral,prime
negative,primitive
negative,primitive
positive,principle
positive,principle
positive,principled
negative,prison
negative,prisoner
positive,privilege
positive,privileged
positive,prize
positive,pro
positive,pro-American
positive,pro-American
positive,pro-Beijing
positive,pro-Beijing
positive,pro-Cuba
positive,pro-Cuba
positive,pro-peace
positive,pro-peace
positive,proactive
positive,proactive
negative,problem
negative,problematic
negative,problematic
negative,problems
negative,problems
neutral,proclaim
negative,procrastinate
negative,procrastination
positive,prodigious
positive,prodigiously
positive,prodigy
positive,productive
negative,profane
negative,profane
negative,profanity
positive,profess
positive,proficient
positive,proficiently
positive,profit
positive,profit
positive,profitable
positive,profound
positive,profoundly
positive,profuse
positive,profusely
positive,profusion
neutral,prognosticate
positive,progress
positive,progress
positive,progressive
negative,prohibit
negative,prohibitive
negative,prohibitively
positive,prolific
positive,prominent
positive,prominence
positive,promise
positive,promise
positive,promising
positive,promoter
positive,promoter
positive,prompt
positive,promptly
negative,propaganda
negative,propaganda
negative,propagandize
positive,proper
positive,properly
neutral,prophesy
positive,propitious
positive,propitiously
neutral,proportionate
neutral,proportionate
neutral,proportionately
negative,proscription
negative,proscription
negative,proscriptions
negative,proscriptions
negative,prosecute
positive,prospect
positive,prospect
positive,prospects
positive,prospects
positive,prosper
positive,prosperity
positive,prosperity
positive,prosperous
positive,protect
positive,protection
positive,protective
positive,protector
positive,protector
negative,protest
negative,protest
negative,protest
negative,protests
negative,protests
negative,protracted
positive,proud
neutral,prove
positive,providence
negative,provocation
negative,provocation
negative,provocative
negative,provocative
negative,provoke
positive,prowess
positive,prudence
positive,prudence
positive,prudent
positive,prudently
negative,pry
negative,pugnacious
negative,pugnaciously
negative,pugnacity
negative,punch
negative,punch
positive,punctual
positive,pundits
positive,pundits
negative,punish
negative,punishable
negative,punitive
negative,punitive
negative,puny
negative,puppet
negative,puppet
negative,puppets
negative,puppets
positive,pure
positive,purification
positive,purify
positive,purity
positive,purposeful
negative,puzzle
negative,puzzled
negative,puzzlement
negative,puzzling
negative,quack
positive,quaint
positive,qualified
positive,qualify
positive,qualify
negative,qualms
negative,qualms
negative,quandary
negative,quarrel
negative,quarrel
negative,quarrel
negative,quarrellous
negative,quarrellously
negative,quarrels
negative,quarrelsome
negative,quash
positive,quasi-ally
positive,quasi-ally
negative,queer
positive,quench
negative,questionable
negative,questionable
negative,quibble
positive,quicken
neutral,quick
neutral,quiet
negative,quit
neutral,quite
negative,quitter
negative,racism
negative,racism
negative,racist
negative,racist
negative,racist
negative,racists
negative,racists
negative,rack
positive,radiance
positive,radiant
negative,radical
negative,radical
negative,radical
negative,radicalization
negative,radicalization
negative,radically
negative,radicals
negative,rage
negative,rage
negative,ragged
negative,raging
negative,rail
positive,rally
negative,rampage
negative,rampant
negative,ramshackle
negative,rancor
negative,rank
negative,rankle
negative,rant
negative,rant
negative,ranting
negative,rantingly
neutral,rapid
positive,rapprochement
positive,rapprochement
positive,rapport
positive,rapt
positive,rapture
positive,rapture
positive,raptureous
positive,raptureously
positive,rapturous
positive,rapturously
neutral,rare
neutral,rarely
negative,rascal
negative,rash
negative,rat
neutral,rather
neutral,rather
positive,rational
positive,rationality
positive,rationality
negative,rationalize
negative,rattle
negative,ravage
positive,rave
negative,raving
positive,re-conquest
positive,re-conquest
neutral,react
neutral,reaction
neutral,reaction
negative,reactionary
neutral,reactions
neutral,reactions
neutral,readiness
neutral,readiness
positive,readily
positive,ready
positive,reaffirm
positive,reaffirmation
positive,reaffirmation
positive,real
positive,realist
positive,realistic
positive,realistically
neutral,realization
neutral,realization
neutral,really
positive,reason
positive,reasonable
positive,reasonably
positive,reasoned
positive,reassurance
positive,reassurance
positive,reassure
negative,rebellious
negative,rebuff
negative,rebuke
negative,recalcitrant
negative,recant
positive,receptive
negative,recession
negative,recessionary
negative,reckless
negative,recklessly
negative,recklessness
positive,reclaim
positive,recognition
positive,recognition
neutral,recognizable
neutral,recognizable
negative,recoil
positive,recommend
positive,recommendation
positive,recommendations
positive,recommendations
positive,recommended
positive,recompense
positive,recompense
positive,reconcile
positive,reconciliation
positive,reconciliation
positive,record-setting
negative,recourses
negative,recourses
positive,recover
positive,rectification
positive,rectification
positive,rectify
positive,rectifying
positive,rectifying
positive,redeem
positive,redeeming
positive,redemption
negative,redundancy
negative,redundant
positive,reestablish
positive,refine
positive,refined
positive,refinement
neutral,reflecting
neutral,reflecting
neutral,reflective
positive,reform
positive,reform
positive,refresh
positive,refreshing
positive,refuge
negative,refusal
negative,refusal
negative,refuse
negative,refutation
negative,refutation
negative,refute
positive,regal
positive,regally
positive,regard
neutral,regard
neutral,regardless
neutral,regardlessly
negative,regress
negative,regression
negative,regressive
negative,regret
negative,regret
negative,regret
negative,regretful
negative,regretfully
negative,regrettable
negative,regrettably
positive,rehabilitate
positive,rehabilitation
positive,reinforce
positive,reinforcement
neutral,reiterate
neutral,reiterated
neutral,reiterated
neutral,reiterates
neutral,reiterates
negative,reject
negative,rejection
negative,rejection
positive,rejoice
positive,rejoicing
positive,rejoicingly
negative,relapse
neutral,relations
neutral,relations
positive,relax
positive,relaxed
positive,relent
negative,relentless
negative,relentlessly
negative,relentlessness
positive,relevant
positive,relevance
positive,reliable
positive,reliability
positive,reliably
positive,relief
positive,relief
positive,relieve
positive,relish
negative,reluctance
negative,reluctance
negative,reluctant
negative,reluctantly
neutral,remark
neutral,remark
positive,remarkable
positive,remarkable
positive,remarkably
positive,remedy
positive,reminiscent
positive,reminiscent
negative,remorse
negative,remorse
negative,remorseful
negative,remorseful
negative,remorsefully
negative,remorseless
negative,remorselessly
negative,remorselessness
positive,remunerate
positive,renaissance
neutral,renewable
positive,renewal
positive,renovate
positive,renovation
negative,renounce
positive,renown
positive,renowned
negative,renunciation
positive,repair
positive,repair
positive,reparation
positive,repay
negative,repel
positive,repent
positive,repentance
negative,repetitive
neutral,replete
negative,reprehensible
negative,reprehensible
negative,reprehensibly
negative,reprehension
negative,reprehensive
negative,repress
negative,repression
negative,repression
negative,repressive
negative,reprimand
negative,reproach
negative,reproach
negative,reproach
negative,reproachful
negative,reprove
negative,reprovingly
negative,repudiate
negative,repudiation
negative,repudiation
negative,repugn
negative,repugnance
negative,repugnant
negative,repugnantly
negative,repulse
negative,repulsed
negative,repulsing
negative,repulsive
negative,repulsively
negative,repulsiveness
positive,reputable
neutral,reputed
positive,rescue
positive,rescue
negative,resent
negative,resentful
negative,resentment
negative,resentment
negative,reservations
negative,reservations
negative,resignation
negative,resigned
positive,resilient
negative,resistance
negative,resistance
negative,resistant
negative,resistant
positive,resolute
positive,resolve
positive,resolve
positive,resolve
positive,resolved
positive,resound
positive,resounding
positive,resourceful
positive,resourcefulness
positive,respect
positive,respect
positive,respect
positive,respectable
positive,respectful
positive,respectfully
positive,respite
positive,resplendent
positive,responsibility
positive,responsible
positive,responsibly
positive,responsive
positive,restful
negative,restless
negative,restlessness
positive,restoration
positive,restore
positive,restraint
positive,restraint
negative,restrict
negative,restricted
negative,restriction
negative,restrictive
positive,resurgent
negative,retaliate
negative,retaliatory
negative,retard
negative,reticent
negative,retire
negative,retract
negative,retreat
negative,retreat
positive,reunite
neutral,reveal
neutral,revealing
positive,revel
positive,revel
positive,revel
positive,revelation
positive,revelation
neutral,revelatory
negative,revenge
negative,revenge
negative,revengeful
negative,revengefully
positive,revere
positive,reverence
positive,reverent
positive,reverently
negative,revert
positive,revival
positive,revive
negative,revile
negative,reviled
positive,revitalize
negative,revoke
negative,revolt
negative,revolting
negative,revoltingly
positive,revolution
positive,revolution
negative,revulsion
negative,revulsive
positive,reward
positive,rewarding
positive,rewardingly
negative,rhapsodize
negative,rhetoric
negative,rhetoric
negative,rhetorical
negative,rhetorical
positive,rich
positive,riches
positive,richly
positive,richness
negative,rid
negative,ridicule
negative,ridicule
negative,ridiculous
negative,ridiculously
negative,rife
negative,rift
negative,rift
negative,rifts
negative,rifts
positive,right
positive,right
positive,right
positive,righten
positive,righteous
positive,righteously
positive,righteousness
positive,rightful
positive,rightfully
positive,rightly
positive,rightness
positive,rightness
positive,rights
positive,rights
negative,rigid
negative,rigor
negative,rigorous
negative,rile
negative,riled
positive,ripe
negative,risk
negative,risk
positive,risk-free
negative,risky
negative,rival
negative,rival
negative,rivalry
negative,roadblocks
negative,roadblocks
positive,robust
negative,rocky
negative,rogue
negative,rogue
negative,rollercoaster
negative,rollercoaster
positive,romantic
positive,romantically
positive,romanticize
positive,rosy
negative,rot
negative,rot
negative,rotten
negative,rough
positive,rousing
negative,rubbish
negative,rude
negative,rue
negative,rue
negative,ruffian
negative,ruffle
negative,ruin
negative,ruin
negative,ruin
negative,ruinous
negative,rumbling
negative,rumbling
negative,rumor
negative,rumor
negative,rumors
negative,rumors
negative,rumours
negative,rumours
negative,rumple
negative,run-down
negative,runaway
negative,rupture
negative,rupture
negative,rusty
negative,ruthless
negative,ruthlessly
negative,ruthlessness
negative,sabotage
positive,sacred
negative,sacrifice
negative,sacrifice
negative,sad
negative,sad
negative,sadden
negative,sadly
negative,sadness
positive,safe
positive,safeguard
negative,sag
positive,sagacity
positive,sage
positive,sagely
positive,saint
positive,saintliness
positive,saintly
positive,salable
negative,salacious
positive,salivate
positive,salutary
positive,salute
positive,salvation
negative,sanctimonious
negative,sanctimonious
positive,sanctify
positive,sanction
positive,sanctity
positive,sanctuary
positive,sanctuary
positive,sanguine
positive,sane
positive,sanity
positive,sanity
negative,sap
negative,sarcasm
negative,sarcastic
negative,sarcastically
negative,sardonic
negative,sardonically
negative,sass
negative,sass
negative,satirical
negative,satirize
positive,satisfaction
positive,satisfaction
positive,satisfactorily
positive,satisfactory
positive,satisfy
positive,satisfying
negative,savage
negative,savage
negative,savage
negative,savaged
negative,savagely
negative,savagery
negative,savages
positive,savor
positive,savvy
negative,scandal
negative,scandal
negative,scandalize
negative,scandalized
negative,scandalous
negative,scandalously
negative,scandals
negative,scant
negative,scapegoat
negative,scar
negative,scar
negative,scarred
negative,scarce
negative,scarcely
negative,scarcity
negative,scare
negative,scared
negative,scarier
negative,scariest
negative,scarily
negative,scars
negative,scars
negative,scary
negative,scary
negative,scathing
negative,scathingly
positive,scenic
negative,scheme
negative,scheme
negative,scheming
neutral,scholarly
negative,scoff
negative,scoffingly
negative,scold
negative,scolding
negative,scoldingly
negative,scorching
negative,scorchingly
negative,scorn
negative,scornful
negative,scornfully
negative,scoundrel
negative,scourge
negative,scowl
negative,scowl
negative,scream
neutral,screaming
neutral,screamingly
negative,screech
negative,screech
negative,screw
positive,scruples
positive,scrupulous
positive,scrupulously
neutral,scrutinize
neutral,scrutiny
neutral,scrutiny
negative,scum
negative,scummy
positive,seamless
positive,seasoned
negative,second-class
negative,second-tier
negative,secretive
negative,secretive
positive,secure
positive,securely
positive,security
positive,security
negative,sedentary
positive,seductive
negative,seedy
neutral,seem
neutral,seemingly
negative,seethe
negative,seething
positive,selective
negative,self-coup
negative,self-coup
negative,self-criticism
negative,self-criticism
negative,self-defeating
negative,self-destructive
positive,self-determination
positive,self-determination
neutral,self-examination
neutral,self-examination
negative,self-humiliation
negative,self-humiliation
negative,self-interest
negative,self-interest
negative,self-interested
positive,self-respect
positive,self-satisfaction
positive,self-satisfaction
negative,self-serving
negative,self-serving
positive,self-sufficiency
positive,self-sufficiency
positive,self-sufficient
negative,selfinterested
negative,selfish
negative,selfishly
negative,selfishness
positive,semblance
negative,senile
positive,sensation
positive,sensation
positive,sensational
negative,sensationalize
positive,sensationally
positive,sensations
positive,sensations
positive,sense
positive,sense
positive,sense
negative,senseless
negative,senselessly
positive,sensible
positive,sensibly
positive,sensitive
positive,sensitive
positive,sensitively
positive,sensitivity
positive,sensitivity
positive,sentiment
positive,sentiment
positive,sentimentality
positive,sentimentally
positive,sentiments
positive,serene
positive,serenity
negative,serious
negative,seriously
negative,seriousness
negative,sermonize
negative,servitude
positive,settle
negative,set-up
negative,set-up
negative,sever
negative,severe
negative,severe
negative,severely
negative,severity
positive,sexy
negative,shabby
negative,shadow
negative,shadowy
negative,shady
negative,shake
negative,shaky
negative,shallow
negative,sham
negative,shambles
negative,shame
negative,shame
negative,shameful
negative,shameful
negative,shamefully
negative,shamefully
negative,shamefulness
negative,shameless
negative,shamelessly
negative,shamelessness
negative,shark
negative,sharp
negative,sharply
negative,shatter
negative,sheer
positive,shelter
positive,shelter
positive,shield
positive,shimmer
positive,shimmering
positive,shimmeringly
positive,shine
positive,shiny
positive,shiny
negative,shirk
negative,shirker
negative,shipwreck
negative,shiver
negative,shock
negative,shock
negative,shock
negative,shocking
negative,shockingly
negative,shoddy
negative,short-lived
negative,shortage
negative,shortchange
negative,shortcoming
negative,shortcomings
negative,shortsighted
negative,shortsightedness
neutral,should
neutral,show
negative,showdown
negative,showdown
negative,shred
negative,shred
negative,shrew
positive,shrewd
positive,shrewdly
positive,shrewdness
negative,shriek
negative,shrill
negative,shrill
negative,shrilly
negative,shrivel
negative,shroud
negative,shrouded
negative,shrug
negative,shrug
negative,shun
negative,shunned
negative,shy
negative,shyly
negative,shyness
negative,sick
negative,sicken
negative,sickly
negative,sickening
negative,sickening
negative,sickeningly
negative,sickness
negative,sidetrack
negative,sidetracked
negative,siege
neutral,signals
neutral,signals
positive,significant
positive,significance
positive,signify
negative,sillily
negative,silly
negative,simmer
positive,simple
positive,simplicity
positive,simplified
positive,simplify
negative,simplistic
negative,simplistic
negative,simplistically
neutral,simply
negative,sin
negative,sin
negative,sinful
negative,sinfully
positive,sincere
positive,sincerely
positive,sincerity
positive,sincerity
negative,sinister
negative,sinisterly
negative,sinking
negative,sinking
negative,skeletons
negative,skeletons
negative,skeptical
negative,skeptical
negative,skeptically
negative,skepticism
negative,skepticism
negative,sketchy
positive,skill
positive,skilled
positive,skillful
positive,skillful
positive,skillfully
negative,skimpy
negative,skittish
negative,skittish
negative,skittishly
negative,skulk
negative,skyrocketing
negative,slack
negative,slander
negative,slander
negative,slanderer
negative,slanderous
negative,slanderously
negative,slanders
negative,slanders
negative,slap
negative,slashing
negative,slashing
negative,slaughter
negative,slaughter
negative,slaughter
negative,slaughtered
negative,slaves
negative,slaves
negative,sleazy
positive,sleek
neutral,sleepy
positive,slender
negative,slight
negative,slight
negative,slight
negative,slightly
positive,slim
positive,slim
negative,slime
negative,sloppy
negative,sloppily
negative,sloth
negative,slothful
negative,slow
negative,slowly
negative,slow-moving
negative,slug
negative,sluggish
negative,slump
negative,slump
negative,slur
negative,sly
negative,smack
negative,smack
positive,smart
positive,smart
positive,smarter
positive,smartest
positive,smartly
negative,smash
negative,smash
negative,smear
negative,smelling
positive,smile
positive,smile
positive,smiling
positive,smilingly
positive,smitten
negative,smokescreen
negative,smokescreen
negative,smolder
negative,smoldering
positive,smooth
negative,smother
negative,smoulder
negative,smouldering
negative,smug
negative,smugly
negative,smut
negative,smuttier
negative,smuttiest
negative,smutty
negative,snare
negative,snarl
negative,snarl
negative,snatch
negative,sneak
negative,sneak
negative,sneakily
negative,sneaky
negative,sneer
negative,sneer
negative,sneering
negative,sneeringly
negative,snub
neutral,so
negative,so-cal
negative,so-called
negative,sob
negative,sober
negative,sober
negative,sobering
positive,sociable
positive,soft-spoken
positive,soften
positive,soften
positive,soften
positive,solace
negative,solemn
negative,solemn
positive,solicitous
positive,solicitously
positive,solicitude
positive,solid
positive,solid
positive,solidarity
positive,solidarity
neutral,soliloquize
negative,somber
positive,soothe
positive,soothingly
positive,sophisticated
negative,sore
negative,sore
negative,sorely
negative,soreness
negative,sorrow
negative,sorrow
negative,sorrowful
negative,sorrowfully
negative,sorry
positive,sound
negative,sounding
positive,soundness
negative,sour
negative,sourly
neutral,sovereignty
neutral,sovereignty
positive,spacious
negative,spade
negative,spade
negative,spank
positive,spare
positive,sparing
positive,sparingly
positive,sparkle
positive,sparkling
neutral,specific
neutral,specifically
positive,special
positive,spectacular
positive,spectacularly
neutral,speculate
neutral,speculation
neutral,speculation
positive,speedy
positive,spellbind
positive,spellbinding
positive,spellbindingly
positive,spellbound
negative,spilling
negative,spilling
negative,spinster
positive,spirit
positive,spirit
positive,spirited
negative,spiritless
positive,spiritual
positive,spiritual
negative,spite
negative,spiteful
negative,spitefully
negative,spitefulness
neutral,splayed-finger
neutral,splayed-finger
positive,splendid
positive,splendidly
positive,splendor
negative,split
negative,split
negative,splitting
negative,spoil
negative,spook
negative,spookier
negative,spookiest
negative,spookily
negative,spooky
negative,spooky
negative,spoon-fed
negative,spoon-feed
negative,spoonfed
negative,sporadic
negative,spot
positive,spotless
negative,spotty
positive,sprightly
positive,spur
negative,spurious
negative,spurn
negative,sputter
negative,squabble
negative,squabbling
negative,squander
positive,squarely
negative,squash
negative,squirm
negative,stab
positive,stability
positive,stability
positive,stabilize
positive,stable
positive,stable
negative,stagger
negative,staggering
negative,staggeringly
negative,stagnant
negative,stagnate
negative,stagnation
negative,staid
negative,stain
positive,stainless
negative,stake
negative,stake
negative,stale
negative,stalemate
negative,stammer
negative,stampede
negative,stampede
neutral,stance
neutral,stance
neutral,stances
neutral,stances
positive,stand
neutral,stands
neutral,stands
negative,standstill
positive,star
positive,star
negative,stark
negative,starkly
positive,stars
positive,stars
negative,startle
negative,startling
negative,startlingly
negative,starvation
negative,starve
positive,stately
neutral,statements
neutral,statements
negative,static
positive,statuesque
positive,staunch
positive,staunchly
positive,staunchness
positive,steadfast
positive,steadfastly
positive,steadfastness
positive,steadiness
positive,steady
negative,steal
negative,stealing
negative,steep
negative,steeply
positive,stellar
positive,stellarly
negative,stench
negative,stereotype
negative,stereotypical
negative,stereotypically
negative,stern
negative,stern
negative,stew
negative,sticky
negative,stiff
negative,stifle
negative,stifling
negative,stiflingly
negative,stigma
negative,stigma
negative,stigmatize
neutral,still
positive,stimulate
positive,stimulating
positive,stimulative
negative,sting
negative,sting
negative,sting
negative,stinging
negative,stingingly
negative,stink
negative,stink
negative,stinking
neutral,stir
neutral,stir
neutral,stir
positive,stirring
positive,stirringly
negative,stodgy
negative,stole
negative,stolen
negative,stolen
positive,stood
negative,stooge
negative,stooges
negative,stooges
negative,storm
negative,stormy
negative,straggle
negative,straggler
positive,straight
positive,straightforward
negative,strain
negative,strain
negative,strained
negative,strange
negative,strange
negative,strangely
negative,stranger
negative,strangest
negative,strangle
positive,streamlined
neutral,strength
neutral,strength
negative,strenuous
negative,stress
negative,stress
negative,stressful
negative,stressfully
negative,stricken
negative,strict
negative,strictly
positive,stride
positive,stride
negative,strident
negative,stridently
positive,strides
positive,strides
negative,strife
negative,strike
positive,striking
positive,strikingly
negative,stringent
trongneg,stringently
positive,striving
positive,striving
positive,strong
neutral,stronger-than-expected
negative,struck
negative,struggle
negative,struggle
negative,strut
negative,stubborn
negative,stubbornly
negative,stubbornness
positive,studious
positive,studiously
neutral,stuffed
negative,stuffy
negative,stumble
negative,stump
negative,stun
positive,stunned
positive,stunning
positive,stunningly
negative,stunt
negative,stunted
neutral,stupefy
positive,stupendous
positive,stupendously
negative,stupid
negative,stupidity
negative,stupidly
negative,stupified
negative,stupify
negative,stupor
positive,sturdy
negative,sty
negative,sty
positive,stylish
positive,stylishly
positive,suave
negative,subdued
negative,subjected
negative,subjection
negative,subjugate
negative,subjugate
negative,subjugation
positive,sublime
negative,submissive
negative,subordinate
negative,subordinate
positive,subscribe
negative,subservience
negative,subservient
negative,subside
negative,substandard
positive,substantial
positive,substantially
positive,substantive
positive,subtle
negative,subtract
negative,subversion
negative,subversive
negative,subversively
negative,subvert
positive,succeed
positive,success
positive,success
positive,successful
positive,successfully
negative,succumb
neutral,such
negative,sucker
negative,suffer
negative,sufferer
negative,sufferers
negative,sufferers
negative,suffering
negative,suffering
positive,suffice
positive,sufficient
positive,sufficiently
negative,suffocate
negative,sugar-coat
negative,sugar-coated
negative,sugarcoated
positive,suggest
positive,suggestions
positive,suggestions
negative,suicidal
negative,suicide
positive,suit
positive,suitable
negative,sulk
negative,sullen
negative,sully
positive,sumptuous
positive,sumptuously
positive,sumptuousness
negative,sunder
positive,sunny
positive,super
positive,superb
positive,superbly
negative,superficial
negative,superficial
negative,superficiality
negative,superficially
negative,superfluous
positive,superior
negative,superiority
negative,superiority
positive,superlative
negative,superstition
negative,superstitious
positive,support
positive,support
positive,support
positive,supporter
positive,supporter
positive,supportive
positive,supportive
neutral,suppose
negative,supposed
neutral,supposing
negative,suppress
negative,suppression
negative,suppression
negative,supremacy
negative,supremacy
positive,supreme
positive,supremely
positive,supurb
positive,supurbly
positive,sure
positive,surely
positive,surge
positive,surging
positive,surmise
positive,surmount
positive,surpass
neutral,surprise
neutral,surprise
neutral,surprise
neutral,surprising
neutral,surprisingly
negative,surrender
negative,surrender
positive,survival
positive,survive
positive,survivor
negative,susceptible
negative,suspect
negative,suspect
negative,suspicion
negative,suspicion
negative,suspicions
negative,suspicions
negative,suspicious
negative,suspicious
negative,suspicious
negative,suspiciously
positive,sustainability
positive,sustainability
positive,sustainable
positive,sustainable
positive,sustained
negative,swagger
negative,swamped
negative,swear
positive,sweeping
positive,sweet
positive,sweeten
positive,sweetheart
positive,sweetly
positive,sweetness
positive,swift
positive,swiftness
negative,swindle
neutral,swing
neutral,swing
negative,swipe
negative,swipe
negative,swoon
negative,swore
positive,sworn
negative,sympathetic
negative,sympathetic
negative,sympathetically
negative,sympathies
negative,sympathies
negative,sympathize
negative,sympathy
negative,sympathy
negative,symptom
negative,syndrome
negative,syndrome
neutral,systematic
negative,taboo
negative,taboo
positive,tact
negative,taint
negative,tainted
neutral,tale
neutral,tale
positive,talent
positive,talent
positive,talented
neutral,tall
negative,tamper
negative,tangled
positive,tantalize
positive,tantalizing
positive,tantalizingly
neutral,tantamount
negative,tantrum
negative,tardy
negative,tarnish
positive,taste
neutral,taste
negative,tattered
negative,taunt
negative,taunt
negative,taunting
negative,tauntingly
negative,taunts
negative,tawdry
negative,tease
negative,teasingly
negative,taxing
negative,tedious
negative,tediously
negative,temerity
negative,temper
negative,temper
positive,temperance
positive,temperate
negative,tempest
positive,tempt
negative,temptation
positive,tempting
positive,temptingly
positive,tenacious
positive,tenaciously
positive,tenacity
neutral,tendency
neutral,tendency
positive,tender
positive,tenderly
positive,tenderness
negative,tense
negative,tension
negative,tension
negative,tentative
negative,tentatively
negative,tenuous
negative,tenuously
negative,tepid
negative,terrible
negative,terrible
negative,terribleness
negative,terribly
positive,terrific
positive,terrific
positive,terrifically
positive,terrified
positive,terrify
positive,terrifying
positive,terrifying
positive,terrifyingly
negative,terror
negative,terror-genic
negative,terror-genic
negative,terrorism
negative,terrorize
positive,thank
positive,thankful
positive,thankfully
negative,thankless
neutral,theoretize
neutral,therefore
neutral,think
positive,thinkable
positive,thinkable
neutral,thinking
neutral,thinking
negative,thirst
negative,thirst
negative,thorny
negative,thorny
positive,thorough
neutral,though
neutral,thought
neutral,thought
positive,thoughtful
positive,thoughtfully
positive,thoughtfulness
negative,thoughtless
negative,thoughtlessly
negative,thoughtlessness
negative,thrash
negative,threat
negative,threat
negative,threaten
negative,threatening
negative,threatening
negative,threats
negative,threats
positive,thrift
positive,thrifty
positive,thrill
positive,thrill
positive,thrilling
positive,thrillingly
positive,thrills
positive,thrive
positive,thriving
negative,throttle
negative,throw
negative,thumb
negative,thumbs
negative,thumbs
neutral,thus
neutral,thusly
negative,thwart
positive,tickle
positive,tidy
positive,time-honored
positive,timely
negative,timid
negative,timidity
negative,timidly
negative,timidness
positive,tingle
neutral,tint
negative,tiny
negative,tire
negative,tired
negative,tiresome
negative,tiring
negative,tiring
negative,tiringly
positive,titillate
positive,titillating
positive,titillatingly
positive,toast
positive,togetherness
negative,toil
positive,tolerable
positive,tolerably
positive,tolerance
positive,tolerance
positive,tolerant
positive,tolerantly
positive,tolerate
positive,toleration
negative,toll
negative,toll
negative,too
positive,top
negative,topple
negative,torment
negative,torment
negative,tormented
negative,torrent
positive,torrid
positive,torridly
negative,torture
negative,torture
negative,tortured
negative,tortuous
negative,torturous
negative,torturously
negative,totalitarian
positive,tradition
positive,traditional
neutral,touch
neutral,touches
neutral,touches
negative,touchy
negative,toughness
negative,toughness
negative,toxic
negative,traduce
negative,tragedy
negative,tragedy
negative,tragic
negative,tragically
negative,traitor
negative,traitorous
negative,traitorously
negative,traitorously
negative,tramp
negative,trample
positive,tranquil
positive,tranquility
positive,tranquility
negative,transgress
negative,transgression
neutral,transparency
neutral,transparency
neutral,transparent
neutral,transparent
neutral,transport
negative,trauma
negative,trauma
negative,traumatic
negative,traumatic
negative,traumatically
negative,traumatize
negative,traumatized
negative,travesties
negative,travesty
negative,travesty
negative,treacherous
negative,treacherously
negative,treachery
negative,treason
negative,treasonous
positive,treasure
positive,treat
positive,tremendous
positive,tremendously
positive,trendy
positive,trepidation
negative,trial
positive,tribute
negative,trick
negative,trick
negative,tricky
negative,tricky
negative,trickery
positive,trim
positive,triumph
positive,triumph
positive,triumphal
positive,triumphant
positive,triumphant
positive,triumphantly
negative,trivial
negative,trivial
negative,trivialize
negative,trivially
negative,trouble
negative,trouble
negative,trouble
negative,trouble
negative,troublemaker
negative,troublemaker
negative,troublesome
negative,troublesome
negative,troublesomely
negative,troubling
negative,troublingly
negative,truant
positive,truculent
positive,truculently
positive,true
positive,truly
positive,trump
positive,trumpet
positive,trust
positive,trust
positive,trust
positive,trusting
positive,trustingly
positive,trustworthiness
positive,trustworthy
positive,truth
positive,truthful
positive,truthfully
positive,truthfulness
negative,try
negative,trying
negative,tumultuous
negative,turbulent
negative,turmoil
positive,twinkly
negative,twist
negative,twist
negative,twisted
negative,twists
negative,twists
negative,tyrannical
negative,tyrannically
negative,tyranny
negative,tyrant
negative,ugh
negative,ugliness
negative,ugliness
negative,ugly
negative,ulterior
positive,ultimate
positive,ultimately
negative,ultimatum
negative,ultimatums
negative,ultimatums
positive,ultra
negative,ultra-hardline
negative,ultra-hardline
positive,unabashed
positive,unabashedly
negative,unable
negative,unacceptable
negative,unacceptablely
negative,unaccustomed
positive,unanimous
positive,unassailable
positive,unassailable
negative,unattractive
neutral,unaudited
negative,unauthentic
negative,unavailable
negative,unavoidable
negative,unavoidably
positive,unbiased
negative,unbearable
negative,unbearablely
negative,unbelievable
negative,unbelievably
positive,unbosom
positive,unbound
positive,unbroken
negative,uncertain
negative,uncivil
negative,uncivilized
negative,uncivilized
negative,unclean
negative,unclear
negative,uncollectible
negative,uncomfortable
positive,uncommon
positive,uncommonly
negative,uncompetitive
negative,uncompromising
negative,uncompromisingly
